iter	Passed	Remaining
1663	48321	242070
1664	48351	242046
1665	48381	242021
1666	48409	241991
1667	48437	241952
1668	48466	241926
1669	48496	241902
1670	48525	241873
1671	48555	241847
1672	48583	241815
1673	48610	241776
1674	48639	241743
1675	48667	241711
1676	48694	241670
1677	48720	241626
1678	48748	241594
1679	48777	241564
1680	48805	241530
1681	48833	241498
1682	48863	241473
1683	48890	241432
1684	48919	241404
1685	48949	241378
1686	48979	241356
1687	49008	241326
1688	49035	241289
1689	49064	241259
1690	49095	241238
1691	49122	241198
1692	49149	241160
1693	49177	241128
1694	49206	241094
1695	49232	241054
1696	49258	241010
1697	49286	240977
1698	49316	240950
1699	49345	240924
1700	49375	240898
1701	49405	240873
1702	49433	240837
1703	49461	240806
1704	49488	240766
1705	49515	240725
1706	49544	240700
1707	49574	240672
1708	49603	240644
1709	49633	240618
1710	49660	240583
1711	49688	240549
1712	49714	240503
1713	49741	240467
1714	49771	240441
1715	49798	240400
1716	49824	240359
1717	49853	240327
1718	49882	240299
1719	49912	240275
1720	49939	240239
1721	49967	240205
1722	49999	240189
1723	50029	240163
1724	50060	240143
1725	50088	240112
1726	50117	240081
1727	50146	240053
1728	50174	240020
1729	50202	239986
1730	50229	239946
1731	50256	239906
1732	50284	239876
1733	50313	239844
1734	50339	239799
1735	50366	239765
1736	50394	239729
1737	50419	239683
1738	50446	239644
1739	50474	239606
1740	50503	239581
1741	50540	239589
1742	50571	239568
1743	50599	239534
1744	50628	239505
1745	50655	239467
1746	50682	239427
1747	50719	239437
1748	50746	239397
1749	50776	239376
1750	50806	239348
1751	50834	239314
1752	50862	239282
1753	50889	239245
1754	50917	239210
1755	50944	239172
1756	50971	239135
1757	50999	239098
1758	51027	239065
1759	51054	239029
1760	51081	238991
1761	51107	238946
1762	51134	238909
1763	51163	238879
1764	51191	238846
1765	51220	238818
1766	51250	238791
1767	51284	238784
1768	51313	238759
1769	51345	238741
1770	51375	238717
1771	51402	238680
1772	51430	238646
1773	51459	238618
1774	51489	238592
1775	51520	238571
1776	51550	238547
1777	51580	238524
1778	51611	238504
1779	51643	238486
1780	51676	238478
1781	51708	238462
1782	51739	238443
1783	51769	238419
1784	51799	238395
1785	51830	238372
1786	51859	238345
1787	51889	238318
1788	51918	238289
1789	51945	238254
1790	51974	238221
1791	52002	238191
1792	52028	238147
1793	52057	238115
1794	52084	238081
1795	52114	238055
1796	52142	238022
1797	52169	237984
1798	52198	237952
1799	52225	237914
1800	52252	237877
1801	52282	237852
1802	52311	237822
1803	52342	237804
1804	52370	237771
1805	52399	237742
1806	52431	237727
1807	52460	237697
1808	52490	237672
1809	52523	237662
1810	52557	237653
1811	52588	237636
1812	52617	237606
1813	52645	237571
1814	52672	237533
1815	52698	237493
1816	52727	237460
1817	52755	237428
1818	52783	237396
1819	52813	237370
1820	52842	237340
1821	52872	237318
1822	52902	237291
1823	52928	237250
1824	52958	237224
1825	52995	237231
1826	53034	237247
1827	53068	237239
1828	53099	237221
1829	53131	237204
1830	53160	237174
1831	53187	237138
1832	53215	237101
1833	53241	237062
1834	53271	237034
1835	53301	237010
1836	53327	236969
1837	53354	236932
1838	53384	236905
1839	53413	236877
1840	53441	236841
1841	53469	236808
1842	53495	236768
1843	53523	236732
1844	53549	236693
1845	53575	236649
1846	53604	236618
1847	53631	236582
1848	53660	236554
1849	53687	236516
1850	53714	236475
1851	53742	236441
1852	53770	236411
1853	53798	236376
1854	53824	236334
1855	53851	236295
1856	53881	236269
1857	53912	236250
1858	53941	236223
1859	53970	236191
1860	53995	236148
1861	54022	236110
1862	54050	236077
1863	54078	236042
1864	54107	236012
1865	54134	235975
1866	54161	235937
1867	54188	235900
1868	54216	235866
1869	54244	235832
1870	54272	235797
1871	54301	235770
1872	54331	235743
1873	54357	235704
1874	54384	235665
1875	54412	235634
1876	54441	235604
1877	54469	235570
1878	54496	235534
1879	54524	235499
1880	54554	235473
1881	54583	235445
1882	54610	235408
1883	54638	235376
1884	54667	235346
1885	54696	235318
1886	54727	235296
1887	54757	235270
1888	54787	235248
1889	54813	235206
1890	54842	235177
1891	54870	235142
1892	54899	235112
1893	54926	235075
1894	54955	235046
1895	54987	235032
1896	55017	235007
1897	55046	234978
1898	55075	234947
1899	55104	234917
1900	55134	234892
1901	55160	234850
1902	55187	234814
1903	55214	234778
1904	55244	234753
1905	55273	234724
1906	55301	234691
1907	55331	234666
1908	55361	234641
1909	55388	234602
1910	55416	234571
1911	55445	234541
1912	55474	234510
1913	55501	234476
1914	55529	234439
1915	55557	234408
1916	55585	234374
1917	55613	234340
1918	55641	234309
1919	55671	234282
1920	55702	234262
1921	55728	234222
1922	55760	234204
1923	55789	234176
1924	55814	234132
1925	55841	234093
1926	55869	234062
1927	55898	234032
1928	55927	234003
1929	55955	233971
1930	55984	233941
1931	56012	233908
1932	56041	233877
1933	56068	233839
1934	56097	233810
1935	56123	233771
1936	56151	233737
1937	56179	233703
1938	56208	233675
1939	56236	233641
1940	56264	233608
1941	56291	233572
1942	56320	233542
1943	56349	233515
1944	56377	233479
1945	56403	233440
1946	56432	233411
1947	56460	233376
1948	56488	233343
1949	56517	233315
1950	56545	233283
1951	56575	233259
1952	56604	233228
1953	56633	233198
1954	56664	233180
1955	56692	233147
1956	56723	233126
1957	56752	233096
1958	56784	233079
1959	56815	233058
1960	56844	233029
1961	56872	232998
1962	56901	232968
1963	56931	232943
1964	56961	232918
1965	56990	232890
1966	57019	232862
1967	57048	232833
1968	57076	232797
1969	57105	232770
1970	57132	232733
1971	57160	232699
1972	57188	232665
1973	57217	232636
1974	57245	232604
1975	57272	232568
1976	57301	232537
1977	57332	232517
1978	57359	232482
1979	57387	232449
1980	57419	232430
1981	57448	232402
1982	57476	232368
1983	57504	232336
1984	57533	232308
1985	57562	232277
1986	57594	232260
1987	57621	232223
1988	57647	232183
1989	57674	232145
1990	57702	232114
1991	57731	232086
1992	57758	232048
1993	57786	232014
1994	57817	231992
1995	57843	231954
1996	57872	231925
1997	57901	231893
1998	57927	231854
1999	57955	231821
2000	57987	231807
2001	58017	231781
2002	58047	231757
2003	58077	231731
2004	58108	231709
2005	58137	231680
2006	58167	231653
2007	58197	231630
2008	58227	231607
2009	58263	231603
2010	58302	231615
2011	58331	231586
2012	58361	231559
2013	58389	231527
2014	58417	231493
2015	58444	231460
2016	58474	231434
2017	58503	231405
2018	58531	231372
2019	58559	231340
2020	58585	231297
2021	58612	231262
2022	58641	231230
2023	58670	231202
2024	58698	231169
2025	58726	231136
2026	58754	231105
2027	58782	231071
2028	58810	231038
2029	58839	231010
2030	58867	230976
2031	58896	230946
2032	58926	230921
2033	58952	230883
2034	58981	230853
2035	59009	230821
2036	59038	230793
2037	59069	230772
2038	59098	230741
2039	59127	230713
2040	59157	230687
2041	59185	230655
2042	59214	230625
2043	59241	230589
2044	59268	230552
2045	59297	230524
2046	59325	230491
2047	59353	230457
2048	59380	230422
2049	59409	230391
2050	59437	230361
2051	59465	230328
2052	59495	230303
2053	59526	230279
2054	59552	230242
2055	59581	230213
2056	59608	230176
2057	59642	230163
2058	59673	230143
2059	59703	230120
2060	59734	230099
2061	59770	230097
2062	59802	230080
2063	59834	230061
2064	59867	230046
2065	59901	230038
2066	59932	230016
2067	59963	229993
2068	59991	229962
2069	60020	229932
2070	60047	229897
2071	60075	229863
2072	60103	229829
2073	60130	229794
2074	60158	229761
2075	60187	229734
2076	60216	229702
2077	60245	229676
2078	60274	229645
2079	60305	229626
2080	60337	229608
2081	60365	229575
2082	60397	229557
2083	60432	229550
2084	60468	229548
2085	60503	229542
2086	60540	229542
2087	60573	229531
2088	60600	229492
2089	60628	229460
2090	60656	229427
2091	60685	229397
2092	60715	229372
2093	60744	229342
2094	60770	229301
2095	60796	229263
2096	60825	229233
2097	60853	229201
2098	60879	229162
2099	60908	229130
2100	60937	229101
2101	60967	229076
2102	60997	229053
2103	61027	229028
2104	61061	229015
2105	61090	228988
2106	61119	228958
2107	61150	228935
2108	61180	228913
2109	61211	228891
2110	61241	228865
2111	61272	228845
2112	61302	228819
2113	61332	228791
2114	61361	228764
2115	61388	228728
2116	61418	228702
2117	61450	228684
2118	61480	228657
2119	61509	228628
2120	61545	228627
2121	61576	228605
2122	61606	228579
2123	61637	228557
2124	61667	228533
2125	61697	228508
2126	61725	228474
2127	61758	228458
2128	61785	228421
2129	61816	228402
2130	61849	228387
2131	61877	228354
2132	61906	228324
2133	61933	228290
2134	61961	228256
2135	61990	228226
2136	62018	228195
2137	62047	228164
2138	62076	228134
2139	62107	228112
2140	62134	228078
2141	62162	228045
2142	62192	228018
2143	62221	227992
2144	62248	227953
2145	62275	227918
2146	62303	227886
2147	62332	227854
2148	62360	227822
2149	62389	227795
2150	62417	227760
2151	62444	227726
2152	62472	227693
2153	62500	227658
2154	62527	227624
2155	62557	227597
2156	62588	227575
2157	62617	227547
2158	62645	227515
2159	62674	227485
2160	62702	227452
2161	62731	227423
2162	62759	227392
2163	62787	227358
2164	62816	227327
2165	62845	227298
2166	62872	227263
2167	62903	227241
2168	62933	227215
2169	62962	227187
2170	62990	227152
2171	63021	227131
2172	63050	227104
2173	63081	227082
2174	63115	227071
2175	63144	227042
2176	63176	227024
2177	63205	226994
2178	63235	226969
2179	63265	226943
2180	63297	226925
2181	63326	226894
2182	63354	226864
2183	63384	226838
2184	63415	226815
2185	63446	226791
2186	63476	226767
2187	63506	226743
2188	63535	226713
2189	63566	226692
2190	63593	226656
2191	63622	226626
2192	63650	226592
2193	63682	226574
2194	63712	226548
2195	63740	226517
2196	63770	226490
2197	63800	226464
2198	63829	226435
2199	63859	226409
2200	63887	226379
2201	63917	226352
2202	63944	226316
2203	63971	226281
2204	64001	226255
2205	64030	226225
2206	64058	226194
2207	64087	226164
2208	64116	226134
2209	64145	226104
2210	64173	226072
2211	64200	226038
2212	64228	226005
2213	64257	225974
2214	64285	225941
2215	64314	225912
2216	64343	225883
2217	64370	225849
2218	64398	225817
2219	64426	225782
2220	64455	225754
2221	64486	225731
2222	64513	225695
2223	64539	225656
2224	64568	225628
2225	64597	225598
2226	64627	225573
2227	64655	225539
2228	64683	225506
2229	64712	225477
2230	64742	225452
2231	64773	225429
2232	64802	225402
2233	64830	225368
2234	64859	225339
2235	64887	225306
2236	64916	225277
2237	64942	225239
2238	64969	225202
2239	64998	225174
2240	65026	225140
2241	65053	225106
2242	65083	225078
2243	65111	225047
2244	65139	225013
2245	65169	224987
2246	65196	224951
2247	65222	224911
2248	65250	224880
2249	65279	224851
2250	65308	224822
2251	65337	224793
2252	65368	224770
2253	65396	224737
2254	65425	224708
2255	65455	224682
2256	65481	224646
2257	65510	224614
2258	65538	224584
2259	65565	224545
2260	65594	224517
2261	65619	224476
2262	65647	224441
2263	65675	224411
2264	65702	224376
2265	65731	224347
2266	65759	224314
2267	65787	224281
2268	65817	224256
2269	65846	224225
2270	65874	224195
2271	65902	224161
2272	65930	224128
2273	65960	224104
2274	65989	224074
2275	66016	224036
2276	66049	224022
2277	66088	224029
2278	66127	224032
2279	66170	224051
2280	66202	224032
2281	66233	224010
2282	66264	223985
2283	66296	223969
2284	66328	223947
2285	66356	223916
2286	66385	223888
2287	66414	223859
2288	66441	223824
2289	66470	223795
2290	66499	223763
2291	66528	223736
2292	66559	223713
2293	66587	223680
2294	66614	223646
2295	66642	223610
2296	66672	223587
2297	66703	223562
2298	66731	223533
2299	66758	223496
2300	66784	223457
2301	66812	223423
2302	66841	223394
2303	66870	223366
2304	66898	223332
2305	66926	223299
2306	66956	223274
2307	66984	223241
2308	67012	223209
2309	67042	223186
2310	67070	223152
2311	67096	223113
2312	67127	223090
2313	67156	223062
2314	67185	223034
2315	67214	223003
2316	67242	222969
2317	67270	222939
2318	67301	222915
2319	67332	222893
2320	67359	222858
2321	67389	222831
2322	67420	222809
2323	67450	222785
2324	67479	222756
2325	67510	222732
2326	67539	222704
2327	67569	222677
2328	67598	222649
2329	67630	222627
2330	67660	222602
2331	67691	222581
2332	67720	222552
2333	67753	222537
2334	67786	222520
2335	67816	222492
2336	67844	222461
2337	67877	222445
2338	67905	222414
2339	67934	222384
2340	67966	222365
2341	67997	222341
2342	68029	222321
2343	68056	222288
2344	68086	222260
2345	68116	222234
2346	68146	222210
2347	68175	222180
2348	68203	222147
2349	68232	222117
2350	68264	222098
2351	68294	222073
2352	68322	222042
2353	68351	222011
2354	68379	221978
2355	68407	221946
2356	68440	221929
2357	68468	221898
2358	68497	221869
2359	68528	221846
2360	68559	221824
2361	68588	221793
2362	68618	221769
2363	68647	221740
2364	68676	221708
2365	68707	221687
2366	68740	221670
2367	68772	221650
2368	68803	221628
2369	68834	221605
2370	68863	221575
2371	68891	221544
2372	68923	221524
2373	68952	221494
2374	68981	221465
2375	69010	221438
2376	69041	221414
2377	69068	221380
2378	69097	221350
2379	69127	221324
2380	69157	221296
2381	69186	221268
2382	69216	221243
2383	69243	221207
2384	69272	221178
2385	69302	221150
2386	69330	221121
2387	69363	221102
2388	69391	221070
2389	69418	221035
2390	69444	220996
2391	69472	220964
2392	69501	220935
2393	69529	220904
2394	69559	220878
2395	69589	220852
2396	69616	220816
2397	69645	220787
2398	69675	220760
2399	69705	220734
2400	69735	220707
2401	69764	220679
2402	69792	220647
2403	69821	220618
2404	69851	220592
2405	69882	220569
2406	69911	220539
2407	69942	220516
2408	69969	220480
2409	69997	220448
2410	70024	220414
2411	70052	220381
2412	70083	220358
2413	70112	220327
2414	70140	220297
2415	70167	220261
2416	70196	220233
2417	70227	220209
2418	70256	220179
2419	70284	220146
2420	70312	220115
2421	70342	220088
2422	70369	220053
2423	70397	220020
2424	70426	219991
2425	70452	219954
2426	70480	219922
2427	70508	219890
2428	70538	219864
2429	70566	219831
2430	70594	219799
2431	70623	219769
2432	70651	219738
2433	70680	219707
2434	70708	219674
2435	70738	219649
2436	70765	219615
2437	70797	219593
2438	70826	219564
2439	70855	219535
2440	70887	219514
2441	70915	219484
2442	70944	219453
2443	70974	219427
2444	71004	219403
2445	71035	219380
2446	71067	219360
2447	71100	219344
2448	71133	219326
2449	71165	219304
2450	71194	219278
2451	71224	219250
2452	71253	219221
2453	71282	219192
2454	71312	219167
2455	71343	219142
2456	71375	219124
2457	71406	219098
2458	71441	219089
2459	71473	219069
2460	71506	219053
2461	71540	219036
2462	71573	219020
2463	71605	219000
2464	71634	218973
2465	71666	218952
2466	71697	218930
2467	71729	218907
2468	71759	218881
2469	71789	218855
2470	71821	218836
2471	71851	218810
2472	71881	218782
2473	71910	218753
2474	71937	218718
2475	71966	218689
2476	71996	218663
2477	72026	218635
2478	72056	218612
2479	72084	218577
2480	72112	218546
2481	72143	218523
2482	72174	218500
2483	72204	218475
2484	72232	218442
2485	72262	218416
2486	72293	218393
2487	72323	218366
2488	72356	218348
2489	72383	218314
2490	72413	218286
2491	72442	218257
2492	72471	218229
2493	72500	218200
2494	72527	218164
2495	72555	218131
2496	72583	218100
2497	72615	218077
2498	72643	218047
2499	72674	218023
2500	72703	217994
2501	72731	217962
2502	72761	217934
2503	72789	217902
2504	72818	217875
2505	72847	217845
2506	72877	217818
2507	72907	217791
2508	72935	217760
2509	72965	217732
2510	72995	217706
2511	73024	217677
2512	73053	217648
2513	73082	217618
2514	73110	217586
2515	73140	217560
2516	73171	217538
2517	73199	217506
2518	73233	217490
2519	73261	217458
2520	73292	217434
2521	73321	217405
2522	73349	217372
2523	73378	217343
2524	73409	217320
2525	73437	217289
2526	73466	217260
2527	73494	217227
2528	73525	217205
2529	73555	217178
2530	73583	217145
2531	73615	217123
2532	73644	217095
2533	73673	217066
2534	73701	217035
2535	73730	217005
2536	73759	216974
2537	73786	216940
2538	73816	216914
2539	73843	216880
2540	73875	216859
2541	73903	216825
2542	73933	216800
2543	73966	216782
2544	73996	216755
2545	74028	216735
2546	74060	216715
2547	74091	216692
2548	74123	216670
2549	74157	216655
2550	74187	216629
2551	74216	216600
2552	74248	216579
2553	74281	216561
2554	74312	216539
2555	74345	216519
2556	74375	216496
2557	74408	216475
2558	74437	216446
2559	74466	216417
2560	74496	216392
2561	74527	216367
2562	74556	216339
2563	74586	216312
2564	74618	216290
2565	74647	216262
2566	74677	216236
2567	74709	216216
2568	74739	216189
2569	74770	216164
2570	74801	216141
2571	74833	216119
2572	74861	216089
2573	74893	216066
2574	74920	216031
2575	74947	215997
2576	74975	215966
2577	75002	215929
2578	75031	215901
2579	75059	215868
2580	75088	215839
2581	75119	215815
