iter	RMSE
7879	6.946562086
7880	6.946447674
7881	6.946395817
7882	6.946278805
7883	6.946149661
7884	6.9460587
7885	6.945942352
7886	6.945845098
7887	6.94572661
7888	6.945618722
7889	6.945493333
7890	6.945402254
7891	6.945303069
7892	6.945232997
7893	6.94510806
7894	6.945004607
7895	6.944886539
7896	6.944770305
7897	6.944678722
7898	6.944548709
7899	6.944442098
7900	6.944309988
7901	6.944193535
7902	6.944051033
7903	6.94394007
7904	6.943846343
7905	6.943743304
7906	6.943631917
7907	6.943533616
7908	6.943401231
7909	6.943271472
7910	6.943140277
7911	6.942985284
7912	6.942876695
7913	6.942776039
7914	6.942667072
7915	6.942607795
7916	6.942474112
7917	6.942321783
7918	6.942189475
7919	6.942049268
7920	6.941936394
7921	6.941773812
7922	6.941666878
7923	6.941593319
7924	6.941527885
7925	6.941417924
7926	6.941349856
7927	6.941267054
7928	6.941138042
7929	6.941015561
7930	6.940899285
7931	6.940784752
7932	6.940665437
7933	6.94057251
7934	6.94045099
7935	6.940350677
7936	6.940212162
7937	6.940079311
7938	6.939980597
7939	6.939887544
7940	6.939762169
7941	6.939610526
7942	6.939504087
7943	6.939377301
7944	6.93925722
7945	6.939135178
7946	6.939058803
7947	6.938940494
7948	6.938833129
7949	6.938731999
7950	6.93860938
7951	6.93851777
7952	6.938378908
7953	6.93831591
7954	6.938234219
7955	6.938133789
7956	6.938034499
7957	6.937896481
7958	6.937765832
7959	6.937651057
7960	6.937549415
7961	6.937429378
7962	6.937308865
7963	6.93720408
7964	6.937081172
7965	6.936954457
7966	6.936852472
7967	6.936754122
7968	6.936628564
7969	6.936495855
7970	6.936419215
7971	6.936319719
7972	6.936211041
7973	6.936109425
7974	6.936005904
7975	6.935869979
7976	6.935777326
7977	6.935657844
7978	6.935550109
7979	6.935438628
7980	6.935327031
7981	6.935196614
7982	6.935068991
7983	6.934955871
7984	6.934884206
7985	6.934798273
7986	6.934694178
7987	6.934577597
7988	6.934481467
7989	6.934355056
7990	6.934223808
7991	6.934135293
7992	6.934003374
7993	6.93388954
7994	6.933813638
7995	6.933702314
7996	6.933593371
7997	6.933499032
7998	6.933396945
7999	6.933254557
8000	6.933119308
8001	6.932998086
8002	6.932894977
8003	6.932750633
8004	6.93262695
8005	6.932505616
8006	6.93239686
8007	6.932274021
8008	6.932166278
8009	6.932070691
8010	6.931921106
8011	6.931827008
8012	6.931700066
8013	6.931603872
8014	6.931542538
8015	6.931399687
8016	6.931298412
8017	6.931191469
8018	6.931069606
8019	6.930972368
8020	6.930855062
8021	6.930766125
8022	6.930646105
8023	6.930495804
8024	6.930398224
8025	6.930296846
8026	6.930137995
8027	6.930017338
8028	6.929893209
8029	6.929759491
8030	6.929628672
8031	6.929521522
8032	6.929399411
8033	6.929265287
8034	6.929145891
8035	6.929029711
8036	6.928924889
8037	6.928785135
8038	6.928698101
8039	6.928575562
8040	6.928446765
8041	6.928336165
8042	6.928266679
8043	6.928153667
8044	6.92804416
8045	6.927937221
8046	6.927796188
8047	6.927710376
8048	6.927571891
8049	6.927456788
8050	6.927317232
8051	6.927234479
8052	6.927137158
8053	6.927031912
8054	6.926883572
8055	6.926793008
8056	6.926689245
8057	6.926608864
8058	6.926506414
8059	6.926412205
8060	6.926266375
8061	6.926159726
8062	6.926046838
8063	6.925948209
8064	6.925820255
8065	6.925701293
8066	6.92556603
8067	6.925441812
8068	6.925336169
8069	6.925198718
8070	6.925098525
8071	6.924973946
8072	6.924828609
8073	6.92469466
8074	6.92459608
8075	6.924489491
8076	6.924338876
8077	6.924237498
8078	6.924125015
8079	6.924039039
8080	6.923915141
8081	6.923801403
8082	6.923669251
8083	6.923549291
8084	6.923432821
8085	6.923285094
8086	6.923152591
8087	6.923025075
8088	6.922918112
8089	6.922798364
8090	6.92266752
8091	6.922542836
8092	6.922428069
8093	6.922286324
8094	6.92216659
8095	6.922074817
8096	6.921976684
8097	6.92185275
8098	6.921751564
8099	6.921618453
8100	6.92151923
8101	6.921405885
8102	6.921313746
8103	6.921169503
8104	6.92104923
8105	6.920938915
8106	6.920834888
8107	6.920715819
8108	6.920579183
8109	6.920437555
8110	6.920347511
8111	6.920237079
8112	6.92011322
8113	6.920000664
8114	6.919896251
8115	6.919779916
8116	6.919675581
8117	6.919582968
8118	6.919499581
8119	6.919394462
8120	6.919276361
8121	6.91915557
8122	6.919012284
8123	6.91891212
8124	6.918842953
8125	6.918723859
8126	6.91860775
8127	6.918501025
8128	6.918398565
8129	6.918274202
8130	6.918142511
8131	6.917992052
8132	6.917857288
8133	6.917707291
8134	6.917561692
8135	6.917449392
8136	6.917327242
8137	6.917195565
8138	6.91710442
8139	6.916950302
8140	6.916855434
8141	6.916725052
8142	6.916630557
8143	6.916519829
8144	6.916406914
8145	6.916310064
8146	6.916196369
8147	6.916093065
8148	6.916007302
8149	6.915899644
8150	6.915788215
8151	6.915661744
8152	6.915547759
8153	6.915433447
8154	6.915307498
8155	6.915181881
8156	6.915086397
8157	6.914976002
8158	6.914831452
8159	6.914747249
8160	6.914623359
8161	6.914537446
8162	6.91443701
8163	6.914363515
8164	6.914245322
8165	6.914112357
8166	6.913983615
8167	6.913903923
8168	6.913767734
8169	6.913674483
8170	6.913592525
8171	6.913440607
8172	6.913339417
8173	6.913214757
8174	6.913100624
8175	6.912984728
8176	6.912861025
8177	6.912750015
8178	6.912629615
8179	6.912544512
8180	6.912442638
8181	6.91238048
8182	6.912265754
8183	6.912147931
8184	6.912036669
8185	6.911890002
8186	6.911793608
8187	6.911675737
8188	6.911552697
8189	6.91142326
8190	6.911299491
8191	6.911188332
8192	6.911064303
8193	6.910926558
8194	6.910821552
8195	6.910679805
8196	6.910537711
8197	6.910396567
8198	6.910308179
8199	6.910196433
8200	6.910088602
8201	6.909979394
8202	6.909849897
8203	6.909747575
8204	6.909651417
8205	6.909572518
8206	6.909447649
8207	6.90932457
8208	6.90920949
8209	6.90915009
8210	6.909018505
8211	6.908907486
8212	6.908771374
8213	6.908638902
8214	6.908514505
8215	6.908389971
8216	6.908280262
8217	6.908176528
8218	6.908054474
8219	6.907925039
8220	6.907799035
8221	6.90768864
8222	6.907560272
8223	6.907444704
8224	6.907299395
8225	6.907177728
8226	6.907077264
8227	6.906959595
8228	6.906842665
8229	6.906745951
8230	6.906653779
8231	6.906519991
8232	6.906436715
8233	6.906295272
8234	6.906221453
8235	6.906113221
8236	6.905991317
8237	6.905904401
8238	6.905779192
8239	6.905681476
8240	6.905562972
8241	6.905447281
8242	6.905326444
8243	6.905272177
8244	6.905195265
8245	6.905082225
8246	6.904969532
8247	6.9048503
8248	6.904752258
8249	6.904661089
8250	6.904536453
8251	6.904457278
8252	6.904323399
8253	6.904196689
8254	6.904053007
8255	6.903928474
8256	6.903832209
8257	6.903737883
8258	6.903646564
8259	6.903558694
8260	6.903469287
8261	6.903368609
8262	6.903272659
8263	6.903131432
8264	6.903035124
8265	6.902896898
8266	6.90282654
8267	6.902716277
8268	6.902575453
8269	6.902448356
8270	6.902351747
8271	6.902229244
8272	6.902109094
8273	6.902011664
8274	6.901894721
8275	6.901793881
8276	6.901672118
8277	6.901542378
8278	6.901459359
8279	6.901343499
8280	6.901186779
8281	6.901094839
8282	6.900965044
8283	6.900845028
8284	6.900738942
8285	6.900655517
8286	6.900532592
8287	6.900413917
8288	6.900311279
8289	6.900216918
8290	6.900117884
8291	6.900002326
8292	6.899904609
8293	6.899834749
8294	6.899716951
8295	6.899571769
8296	6.899474116
8297	6.899337643
8298	6.899229931
8299	6.899121077
8300	6.898987511
8301	6.898873969
8302	6.898764209
8303	6.898624102
8304	6.898514183
8305	6.898389839
8306	6.898260623
8307	6.898165817
8308	6.898073522
8309	6.897955952
8310	6.897854241
8311	6.897729684
8312	6.897607921
8313	6.897517105
8314	6.897401362
8315	6.897261279
8316	6.897166057
8317	6.897060764
8318	6.896978869
8319	6.896868604
8320	6.896764112
8321	6.896665138
8322	6.896546066
8323	6.896450068
8324	6.896323174
8325	6.896192918
8326	6.89611106
8327	6.896034909
8328	6.895927683
8329	6.89578765
8330	6.895680292
8331	6.895550265
8332	6.89547558
8333	6.895355876
8334	6.895221014
8335	6.89508662
8336	6.894994821
8337	6.894897241
8338	6.894778763
8339	6.894662477
8340	6.894546293
8341	6.894427569
8342	6.894314353
8343	6.894179585
8344	6.894066182
8345	6.893962367
8346	6.893865361
8347	6.893764599
8348	6.893649008
8349	6.893525259
8350	6.893421909
8351	6.893319902
8352	6.893197215
8353	6.893065048
8354	6.892971453
8355	6.892879212
8356	6.892746259
8357	6.89262558
8358	6.892534459
8359	6.89240878
8360	6.892289884
8361	6.892183757
8362	6.892051701
8363	6.891937004
8364	6.891827059
8365	6.891718098
8366	6.891618204
8367	6.891508821
8368	6.89137786
8369	6.891252993
8370	6.891147497
8371	6.891051477
8372	6.890963806
8373	6.890843239
8374	6.890726205
8375	6.890614333
8376	6.890503646
8377	6.89040674
8378	6.890285557
8379	6.890172508
8380	6.890057929
8381	6.889956055
8382	6.889811592
8383	6.889693512
8384	6.889600143
8385	6.889497935
8386	6.889398223
8387	6.889264135
8388	6.889142068
8389	6.889005104
8390	6.888905028
8391	6.888811094
8392	6.88873312
8393	6.888589142
8394	6.888483614
8395	6.888371993
8396	6.888271217
8397	6.888174401
8398	6.888028771
8399	6.887948746
8400	6.887810654
8401	6.887690951
8402	6.887571737
8403	6.887493793
8404	6.887402773
8405	6.887278051
8406	6.887159322
8407	6.887046489
8408	6.886968421
8409	6.886846072
8410	6.886742155
8411	6.886654593
8412	6.886556022
8413	6.886449049
8414	6.88638995
8415	6.886279815
8416	6.886192585
8417	6.886084261
8418	6.885994205
8419	6.885836625
8420	6.885754679
8421	6.885626156
8422	6.885534776
8423	6.885392132
8424	6.885316987
8425	6.885188279
8426	6.885085482
8427	6.885004692
8428	6.884874464
8429	6.884750124
8430	6.884644231
8431	6.884539961
8432	6.884424133
8433	6.884330775
8434	6.884199895
8435	6.884135111
8436	6.884036272
8437	6.883926348
8438	6.88385058
8439	6.883744842
8440	6.883636875
8441	6.883492629
8442	6.883373429
8443	6.88328417
8444	6.883161506
8445	6.883037749
8446	6.882920261
8447	6.882798102
8448	6.882687452
8449	6.882590791
8450	6.882498269
8451	6.882383764
8452	6.882260533
8453	6.882151219
8454	6.882023943
8455	6.881895995
8456	6.881799728
8457	6.881700151
8458	6.881610619
8459	6.881490331
8460	6.881340105
8461	6.881218828
8462	6.881142279
8463	6.881049214
8464	6.880934107
8465	6.880825246
8466	6.880699411
8467	6.88057054
8468	6.88047564
8469	6.880345706
8470	6.880239762
8471	6.880123912
8472	6.879994405
8473	6.879902998
8474	6.879781351
8475	6.879663542
8476	6.879559717
8477	6.879442886
8478	6.879360247
8479	6.879261933
8480	6.879154957
8481	6.879098759
8482	6.878974695
8483	6.878855913
8484	6.878753485
8485	6.878612557
8486	6.878527045
8487	6.878380313
8488	6.87827326
8489	6.878135615
8490	6.878040269
8491	6.877910592
8492	6.87777139
8493	6.877645169
8494	6.877534134
8495	6.877418308
8496	6.87730753
8497	6.877173242
8498	6.877050552
8499	6.876905359
8500	6.87679616
8501	6.876700624
8502	6.87659419
8503	6.876487673
8504	6.876381626
8505	6.876255579
8506	6.87617944
8507	6.876043052
8508	6.875955883
8509	6.875861139
8510	6.875776853
8511	6.875663517
8512	6.875577243
8513	6.875462017
8514	6.875340338
8515	6.875190213
8516	6.875115587
8517	6.874996016
8518	6.874901236
8519	6.874815357
8520	6.874680363
8521	6.874563027
8522	6.874444922
8523	6.874319489
8524	6.874227652
8525	6.874110182
8526	6.874002198
8527	6.873863696
8528	6.873752093
8529	6.873670383
8530	6.873532309
8531	6.873409953
8532	6.873287832
8533	6.873176839
8534	6.873069417
8535	6.872925925
8536	6.872794443
8537	6.872683077
8538	6.872571666
8539	6.872469772
8540	6.872329767
8541	6.87219589
8542	6.872104629
8543	6.872014073
8544	6.871875599
8545	6.871754143
8546	6.8716226
8547	6.871518883
8548	6.871431982
8549	6.871331787
8550	6.871213608
8551	6.871105388
8552	6.870992923
8553	6.870875979
8554	6.870738304
8555	6.870618067
8556	6.87046919
8557	6.870400248
8558	6.870297495
8559	6.870182724
8560	6.870071067
8561	6.869996765
8562	6.86988519
8563	6.869773603
8564	6.869673951
8565	6.869527021
8566	6.869463254
8567	6.869382755
8568	6.869250934
8569	6.869147902
8570	6.869022743
8571	6.868912877
8572	6.868787702
8573	6.868680325
8574	6.868560834
8575	6.868439116
8576	6.868308754
8577	6.868182962
8578	6.868107754
8579	6.867996977
8580	6.867899166
8581	6.867817721
8582	6.867762488
8583	6.867630235
8584	6.867533673
8585	6.86742588
8586	6.867283163
8587	6.867164403
8588	6.867076028
8589	6.866970835
8590	6.866858146
8591	6.866735734
8592	6.866655001
8593	6.866572726
8594	6.866437257
8595	6.866308172
8596	6.866195708
8597	6.866090547
8598	6.865970958
8599	6.865826277
8600	6.865698227
8601	6.865625036
8602	6.865512805
8603	6.865410729
8604	6.865297284
8605	6.865198801
8606	6.865081514
8607	6.864968284
8608	6.864836456
8609	6.864732145
8610	6.864584949
8611	6.864463031
8612	6.864366709
8613	6.864261207
8614	6.864138788
8615	6.864038532
8616	6.863932252
8617	6.863819579
8618	6.863750425
8619	6.863653364
8620	6.863522189
8621	6.863401996
8622	6.863271095
8623	6.863166314
8624	6.863022469
8625	6.862935715
8626	6.862829081
8627	6.862724676
8628	6.86260749
8629	6.862468061
8630	6.862366215
8631	6.862237974
8632	6.862123811
8633	6.86198287
8634	6.86188107
8635	6.861767744
8636	6.861647728
8637	6.861552743
8638	6.861432228
8639	6.861325135
8640	6.861229418
8641	6.861138581
8642	6.861031152
8643	6.860903511
8644	6.860800307
8645	6.860689518
8646	6.860564652
8647	6.860474346
8648	6.860353943
8649	6.860202815
8650	6.860129091
8651	6.860008871
8652	6.859896166
8653	6.859812333
8654	6.859692961
8655	6.859596933
8656	6.859476726
8657	6.859389189
8658	6.859278612
8659	6.859187727
8660	6.859049397
8661	6.858901761
8662	6.858755541
8663	6.85866085
8664	6.858540565
8665	6.858442808
8666	6.858327342
8667	6.858225791
8668	6.858157057
8669	6.85807915
8670	6.857981743
8671	6.857872489
8672	6.857764247
8673	6.85768124
8674	6.857545477
8675	6.857433437
8676	6.857347838
8677	6.857212729
8678	6.857099018
8679	6.85699896
8680	6.856888906
8681	6.856804741
8682	6.856690043
8683	6.856565194
8684	6.856448115
8685	6.856329076
8686	6.85617923
8687	6.856058742
8688	6.855906666
8689	6.855771664
8690	6.855656009
8691	6.855541716
8692	6.855414444
8693	6.855311388
8694	6.855210527
8695	6.855117494
8696	6.855034519
8697	6.85493089
8698	6.854810018
8699	6.854687784
8700	6.854608329
8701	6.854493193
8702	6.854385707
8703	6.854252224
8704	6.854139516
8705	6.854062627
8706	6.853957589
8707	6.853880849
8708	6.853778875
8709	6.853669969
8710	6.85356014
8711	6.853458754
8712	6.853356872
8713	6.85324496
8714	6.853134411
8715	6.852993897
8716	6.852890455
8717	6.852773526
8718	6.852686508
8719	6.85254829
8720	6.852457816
8721	6.852348276
8722	6.852228179
8723	6.852084463
8724	6.851972636
8725	6.851859407
8726	6.851751404
8727	6.851627874
8728	6.851529133
8729	6.851415832
8730	6.851311429
8731	6.85115708
8732	6.851029642
8733	6.85088045
8734	6.850754893
8735	6.850630487
8736	6.85051992
8737	6.850408684
8738	6.850338912
8739	6.850282422
8740	6.850179388
8741	6.850047036
8742	6.849913576
8743	6.849813934
8744	6.84966464
8745	6.84956764
8746	6.849471848
8747	6.849339382
8748	6.849229505
8749	6.849176422
8750	6.849043674
8751	6.848925434
8752	6.848824189
8753	6.848679133
8754	6.848572613
8755	6.848430521
8756	6.848307791
8757	6.848166436
8758	6.848034564
8759	6.847935331
8760	6.847850231
8761	6.847718946
8762	6.847608015
8763	6.847475017
8764	6.847352564
8765	6.847279965
8766	6.847171367
8767	6.847090465
8768	6.846977353
8769	6.846867501
8770	6.846765342
8771	6.846647344
8772	6.846545836
8773	6.84643762
8774	6.846352393
8775	6.846251754
8776	6.846147256
8777	6.846011501
8778	6.845892229
8779	6.845769339
8780	6.845643699
8781	6.845541314
8782	6.845448073
8783	6.845331109
8784	6.845207526
8785	6.845064788
8786	6.844972074
8787	6.84486935
8788	6.84473523
8789	6.844615009
8790	6.844483343
8791	6.844408462
8792	6.844279477
8793	6.844161384
8794	6.844057266
8795	6.843930284
8796	6.843853362
8797	6.843796747
8798	6.843678262
8799	6.843574963
8800	6.843486962
8801	6.843352519
8802	6.843243622
8803	6.843152045
8804	6.843099227
8805	6.842980577
8806	6.84288283
8807	6.842744083
8808	6.84263131
8809	6.842524082
8810	6.8424036
8811	6.842305545
8812	6.842223543
8813	6.84211461
8814	6.842018399
8815	6.84190516
8816	6.841804437
8817	6.841685947
8818	6.841585404
8819	6.841471899
8820	6.841370622
8821	6.841276907
8822	6.841186342
8823	6.841059099
8824	6.840984483
8825	6.840874395
8826	6.840746413
8827	6.840656588
8828	6.840504004
8829	6.840407002
8830	6.840307208
8831	6.840218863
8832	6.840110657
8833	6.840021957
8834	6.839875595
8835	6.839794025
8836	6.83964059
8837	6.839539957
8838	6.839429717
8839	6.839337258
8840	6.839207239
8841	6.839074853
8842	6.838971348
8843	6.838881811
8844	6.838776194
8845	6.838678554
8846	6.838579014
8847	6.838448897
8848	6.838340213
8849	6.838251734
8850	6.838157571
8851	6.838054704
8852	6.837964579
8853	6.837851647
8854	6.837705249
8855	6.837578015
8856	6.837502481
8857	6.837408108
8858	6.837281594
8859	6.837151129
8860	6.837038814
8861	6.836889144
8862	6.836768106
8863	6.836634042
8864	6.836534899
8865	6.836443723
8866	6.836288913
8867	6.836181326
8868	6.83604636
8869	6.835934087
8870	6.835821529
8871	6.835725705
8872	6.835622116
8873	6.83551135
8874	6.835396583
8875	6.835291458
8876	6.83516156
8877	6.834999065
8878	6.834864184
8879	6.834748914
8880	6.834616898
8881	6.834534413
8882	6.834376188
8883	6.834256828
8884	6.834136877
8885	6.834056943
8886	6.83395724
8887	6.833883125
8888	6.833769129
8889	6.833635386
8890	6.833540099
8891	6.833407344
8892	6.833303426
8893	6.833191578
8894	6.83304065
8895	6.832905464
8896	6.832798753
8897	6.832686056
8898	6.832599489
8899	6.83249633
8900	6.832406126
8901	6.832271376
8902	6.832184534
8903	6.832072548
8904	6.831951412
8905	6.831894725
8906	6.831778029
8907	6.831678034
8908	6.831598118
8909	6.831469506
8910	6.831350801
8911	6.831223341
8912	6.831102857
8913	6.830965242
8914	6.83083607
8915	6.830729473
8916	6.830620242
8917	6.830522492
8918	6.830409241
8919	6.830256544
8920	6.830161196
8921	6.83007645
8922	6.8299558
8923	6.829848998
8924	6.82973091
8925	6.829636528
8926	6.829512888
8927	6.829401359
8928	6.829283279
8929	6.829153097
8930	6.82904485
8931	6.828949432
8932	6.828882224
8933	6.828746958
8934	6.828611104
8935	6.828506472
8936	6.828421352
8937	6.828294102
8938	6.828164946
8939	6.828029461
8940	6.827913603
8941	6.827834726
8942	6.82772923
8943	6.827602582
8944	6.827518342
8945	6.827407754
8946	6.827314941
8947	6.827222459
8948	6.827111317
8949	6.826991973
8950	6.82688197
8951	6.826782926
8952	6.826686163
8953	6.826568894
8954	6.826480675
8955	6.826390731
8956	6.82628573
8957	6.826173296
8958	6.826053265
8959	6.825938287
8960	6.825852846
8961	6.825707272
8962	6.82556847
8963	6.825459231
8964	6.825327053
8965	6.825228741
8966	6.825127004
8967	6.825000268
8968	6.824875839
8969	6.824773793
8970	6.824637969
8971	6.824534626
8972	6.824404319
8973	6.824265331
8974	6.824165194
8975	6.824087848
8976	6.823980551
8977	6.823882049
8978	6.82377215
8979	6.82366326
8980	6.823577762
8981	6.823461421
8982	6.823340385
8983	6.823257645
8984	6.823119327
8985	6.823006867
8986	6.822888013
8987	6.822778884
8988	6.82266937
8989	6.822556687
8990	6.822420603
8991	6.822276847
8992	6.82219483
8993	6.822086158
8994	6.821929997
8995	6.821828005
8996	6.821752219
8997	6.821661431
8998	6.821573421
8999	6.821469227
9000	6.821345276
9001	6.821239195
9002	6.82113289
9003	6.821021813
9004	6.820924846
9005	6.82081834
9006	6.820699867
9007	6.82059869
9008	6.82048105
9009	6.820378597
9010	6.820275249
9011	6.82014041
9012	6.820048151
9013	6.819914126
9014	6.81979719
9015	6.819675949
9016	6.819600736
9017	6.819479429
9018	6.819379476
9019	6.819280398
9020	6.819142796
9021	6.818999938
9022	6.818853707
9023	6.818756733
9024	6.818620403
9025	6.818499787
9026	6.818397649
9027	6.818285975
9028	6.818189831
9029	6.818075934
9030	6.817949638
9031	6.817837683
9032	6.817729086
9033	6.817618771
9034	6.817517226
9035	6.817415956
9036	6.817301932
9037	6.817187764
9038	6.81708601
9039	6.817008782
9040	6.816933605
9041	6.816816537
9042	6.816683133
9043	6.81659141
9044	6.816521983
9045	6.816380351
9046	6.816308116
9047	6.816211004
9048	6.816072086
9049	6.815953118
9050	6.815860179
9051	6.815769426
9052	6.815680276
9053	6.815580986
9054	6.815453325
9055	6.815345723
9056	6.815246593
9057	6.815118551
9058	6.81500389
9059	6.814849566
9060	6.814752244
9061	6.814623677
9062	6.814491582
9063	6.814391643
9064	6.81425756
9065	6.814167268
9066	6.814071324
9067	6.813937632
9068	6.813823931
9069	6.813709544
9070	6.813622366
9071	6.813531544
9072	6.813436756
9073	6.813315636
9074	6.813193459
9075	6.813056518
9076	6.812960566
9077	6.812835042
9078	6.812731353
9079	6.812641839
9080	6.812518764
9081	6.812406263
9082	6.812274916
9083	6.812166411
9084	6.812093782
9085	6.811988402
9086	6.811907934
9087	6.811791708
9088	6.811702459
9089	6.811572816
9090	6.811456679
9091	6.811344227
9092	6.811229082
9093	6.811140118
9094	6.811005138
9095	6.810910804
9096	6.810819212
9097	6.810712758
9098	6.810594448
9099	6.810494651
9100	6.81038649
9101	6.810258361
9102	6.810160849
9103	6.810048619
9104	6.80996065
9105	6.809857184
9106	6.809709646
9107	6.809615241
9108	6.809475002
9109	6.809369928
9110	6.809265216
9111	6.809147439
9112	6.809066892
9113	6.808930397
9114	6.808826185
9115	6.808745932
9116	6.808627568
9117	6.808529988
9118	6.808437859
9119	6.808300779
9120	6.808197455
9121	6.808096138
9122	6.807996135
9123	6.807859895
9124	6.80773553
9125	6.807627933
9126	6.807480947
9127	6.807367648
9128	6.807266283
9129	6.807157053
9130	6.807017955
9131	6.806928073
9132	6.806788372
9133	6.806693641
9134	6.806570816
9135	6.806471732
9136	6.806374889
9137	6.806281122
9138	6.806208691
9139	6.806105888
9140	6.805984726
9141	6.805900722
9142	6.805785844
9143	6.805668597
9144	6.805559004
9145	6.805467817
9146	6.805367701
9147	6.80527219
9148	6.805155755
9149	6.805026447
9150	6.804918405
9151	6.80478053
9152	6.804706375
9153	6.804603603
9154	6.804458555
9155	6.804329471
9156	6.804226191
9157	6.804138166
9158	6.804028185
9159	6.803929225
9160	6.803835254
9161	6.80372201
9162	6.803624651
9163	6.803505678
9164	6.803418462
9165	6.803295414
9166	6.803203049
9167	6.803078633
9168	6.802946583
9169	6.802807246
9170	6.802729324
9171	6.802588438
9172	6.80243243
9173	6.802294349
9174	6.802188362
9175	6.802109196
9176	6.801994045
9177	6.801891368
9178	6.801757577
9179	6.801628683
9180	6.801515765
9181	6.801394073
9182	6.801304384
9183	6.801204688
9184	6.80109126
9185	6.800964203
9186	6.800865732
9187	6.800732056
9188	6.8006219
9189	6.800511283
9190	6.800395044
9191	6.800291143
9192	6.800147736
9193	6.800058862
9194	6.799939653
9195	6.799844577
9196	6.799723571
9197	6.799610632
9198	6.799520262
9199	6.79938046
9200	6.799261576
9201	6.799153051
9202	6.799041141
9203	6.79894304
9204	6.798853762
9205	6.798747063
9206	6.798635478
9207	6.798507717
9208	6.798394673
9209	6.798301414
9210	6.798151904
9211	6.798086624
9212	6.797997411
9213	6.797913303
9214	6.797849536
9215	6.797712284
9216	6.797616102
9217	6.797497334
9218	6.797364511
9219	6.797251093
9220	6.79717404
9221	6.797060086
9222	6.796950859
9223	6.796843364
9224	6.796746639
9225	6.796657503
9226	6.796549935
9227	6.796435781
9228	6.796335233
9229	6.796218442
9230	6.79610935
9231	6.795985256
9232	6.79583677
9233	6.795702058
9234	6.795571705
9235	6.795507972
9236	6.795405784
9237	6.795324265
9238	6.795224096
9239	6.795125173
9240	6.795022136
9241	6.794878577
9242	6.794793743
9243	6.794672943
9244	6.794581568
9245	6.794502363
9246	6.794351269
9247	6.794262041
9248	6.794155661
9249	6.79402877
9250	6.793921471
9251	6.79385048
9252	6.793709394
9253	6.793599936
9254	6.793508236
9255	6.793411642
9256	6.793274474
9257	6.793171426
9258	6.79304369
9259	6.792927875
9260	6.792806934
9261	6.79269579
9262	6.792591293
9263	6.792485396
9264	6.792391237
9265	6.792302422
9266	6.792174217
9267	6.792039023
9268	6.791947544
9269	6.791840927
9270	6.791727785
9271	6.791634909
9272	6.791517497
9273	6.791429758
9274	6.791328327
9275	6.791195676
9276	6.791107842
9277	6.790968681
9278	6.790843681
9279	6.790770421
9280	6.790630594
9281	6.790528791
9282	6.790429301
9283	6.790299464
9284	6.790199631
9285	6.790073078
9286	6.789944773
9287	6.789806785
9288	6.789725647
9289	6.789618917
9290	6.789492535
9291	6.789388777
9292	6.789252323
9293	6.789136713
9294	6.789031112
9295	6.788901328
9296	6.788802909
9297	6.788698451
9298	6.788612249
9299	6.788477799
9300	6.788366701
9301	6.78826305
9302	6.788164823
9303	6.788041032
9304	6.787960855
9305	6.787849375
9306	6.787771619
9307	6.787669787
9308	6.787568879
9309	6.787428825
9310	6.78732707
9311	6.787195878
9312	6.787062895
9313	6.786942082
9314	6.786865374
9315	6.786745727
9316	6.786626035
9317	6.786525197
9318	6.786418459
9319	6.786325028
9320	6.786200994
9321	6.786114692
9322	6.785977652
9323	6.785868978
9324	6.785734107
9325	6.785637605
9326	6.78552193
9327	6.785413464
9328	6.785293923
9329	6.785208921
9330	6.785113504
9331	6.78498574
9332	6.784873971
9333	6.784780348
9334	6.784679515
9335	6.784554675
9336	6.784441747
9337	6.784307961
9338	6.784177985
9339	6.784099392
9340	6.783972288
9341	6.783908811
9342	6.783796084
9343	6.783655869
9344	6.783564732
9345	6.783476822
9346	6.783335548
9347	6.783200687
9348	6.783073808
9349	6.782998414
9350	6.782876562
9351	6.782757155
9352	6.782629513
9353	6.782529959
9354	6.782446541
9355	6.782327292
9356	6.782174565
9357	6.782076144
9358	6.781984122
9359	6.781899052
9360	6.781837161
9361	6.781740606
9362	6.781651799
9363	6.781540475
9364	6.781423453
9365	6.781340544
9366	6.781244909
9367	6.781126909
9368	6.780992012
9369	6.780853283
9370	6.780746157
9371	6.780614072
9372	6.780464874
9373	6.780338467
9374	6.780219507
9375	6.780113763
9376	6.779984534
9377	6.779850216
9378	6.779748915
9379	6.779664555
9380	6.779561692
9381	6.779467682
9382	6.779398465
9383	6.779290971
9384	6.779176696
9385	6.779060656
9386	6.778942866
9387	6.778849405
9388	6.77873444
9389	6.778601405
9390	6.77851126
9391	6.778419947
9392	6.778333362
9393	6.778208828
9394	6.778056794
9395	6.777942983
9396	6.777832303
9397	6.777716144
9398	6.777582094
9399	6.777484581
9400	6.777365369
9401	6.777231114
9402	6.777102814
9403	6.777001845
9404	6.776900867
9405	6.776811987
9406	6.776716395
9407	6.776618902
9408	6.776501231
9409	6.776399445
9410	6.776299052
9411	6.776180017
9412	6.776060385
9413	6.775943285
9414	6.775824519
9415	6.775709001
9416	6.775595621
9417	6.775468689
9418	6.775392571
9419	6.775300118
9420	6.775210901
9421	6.775091396
9422	6.775023261
9423	6.774927275
9424	6.774816446
9425	6.774704469
9426	6.774584667
9427	6.774492254
9428	6.77436884
9429	6.774249256
9430	6.774169794
9431	6.774042488
9432	6.773920625
